pkg	file	key	en	cls	include	flags
FULLMap	GameStrings	Param/Value/lib_3977487D_1F7C25B3	WARNING: A massive cocoon has been detected in an infested region.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_1FFC55FE	Player	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_20241EBB	No side has been given an advantage. Good luck.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_20298E02	 refinery.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_202CA01C	Teleporter Malfunction!	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_20B0EC3F	Completed biomass recovery.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_20D18D54	"<s val=""AlertItem"">Retreat to safer ground!!"	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_2101B5D7	 has slain an Oculus!	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_21100A30	Fuel Distribution Center re-infested. Divert fuel only speeds up launch countdown by 45 seconds.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_22B679EE	Not recommended for newer players.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_232CA917	Completed biomass recovery.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_233BB6E9	Several specimens have escaped into the sub-level. They will prowl the sub-level hunting for food. They cannot be killed, only outrun. The zombie can also purchase additional research to release a highly dangerous group of zombies from the containment cage.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_239963D6	CRITICAL ALERT: Multiple nydus worms detected in infested areas.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_23AD512C	CLASS ONE INFESTATION	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_23EE9D2D	Monsters have been released into the sub-level.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_25297F16	Power Generator Failure	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_259996B7	An Geneweaver has hatched from its cocoon.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_26582382	The game has ended!	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_26B5DD51	 seconds.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_26CEA2B2	Fuel Diverted: 	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_27281489	 has slain a Predator!	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_2795EBCE	No players opted in. Randomly selecting from all players...	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_279DEB06	Unable to locate players power outage...	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_291D4FE2	 departing in 	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_2981E453	Cosmetics	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_29CACF75	 will depart in 	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_29D2E271	 vespene from creep tower...	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_29E406E4	 refinery.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_2A2B24C0	An Aberration has hatched from its cocoon.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_2A7B8641		trigger-text	1	empty-value,punct-only
FULLMap	GameStrings	Param/Value/lib_3977487D_2AC15BFF	WARNING: Class 3 Infestation confirmed. 30% of security forces neutralized. Fortify safe zones until evacuation is prepared.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_2B34B0E9	Fuel Deposited	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_2B5D7D69	Cloaking Device Malfunction! Weapon Cloaked.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_2B612B6F	 has destroyed the Virophage at the 	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_2B65268D	Create Real Ping (Tutorial)	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_2BBF766F	Security Mainframe uninfested. Commando teams may now be redeployed. Security alerts re-enabled.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_2CA28E4F	Virophages can be instantly destroyed using Psi Disrupters or Mining Charges.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_2D3B5C0B	 refinery.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_2D5145C2	Surrender	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_2F264850	Alpha Zombie	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_2F5D252C	 Launch in:	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_2FA27EF2	Fuel Pickup	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_302CA9F2	Please build somewhere else.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_309AEE87	 Fueling	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_30DB794B	Unable to locate cocoon (Security Mainframe compromised)	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_322A2D1F	A Hunter has hatched from its cocoon.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_328BA613	 has slain a Genesplicer!	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_329363EE	Insane mode human wins: 	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_329F3276	Start a vote to surrender to the zombie player and end the game.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_32D6EBFE	WARNING: An Extractor is forming in the 	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_3320CC25	CLASS FOUR INFESTATION	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_348F0849	Normal mode human wins: 	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_356F9E4A	Welcome	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_36485170	 has slain a Dreamhacker!	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_368B7E40	 	trigger-text	1	empty-value,punct-only
FULLMap	GameStrings	Param/Value/lib_3977487D_382B41BD	 has voted not to surrender	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_38E3BA38	WARNING: A massive cocoon has been detected in an infested region.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_390A1AD2	Zombies have evolved to move faster on creep.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_3968D037	 has destroyed the Extractor in the Excavation Zone!	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_396E0F35	Reminder: Interact with rechargeable units to refill their energy.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_397CAF6E	 seconds. Divert fuel will only speed up fueling time by 30 seconds.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_399F8A92	Virophages can be instantly destroyed using Psi Disrupters or Mining Charges.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_39F1D078	Enable Auto-Upgrade: Flame Turret	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_39F622AF	 has continued to kill allied forces, and has been fed to the zombies. Kick options are available in the stat menu.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_3AC2018B	Containment Facility	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_3AE93A68	Pinging all medics...	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_3B3495D9	Diverts	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_3B355700	Must build in a room.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_3B4BD5FC	WARNING: A hangar door has been destroyed	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_3C1B04DD	Primary generators disabled.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_3D3A24C9	Opt-In as<n/>Zombies	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_3E3F3B45	Deadly specimens have been released from the Containment Facility, use extreme caution while entering zombie territory.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_3E5DD175	 will depart in 	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_3ED3806A	"<s val=""AlertItem"">Close doors by left-clicking on the control terminal.<n/>(or by pressing F)</s>"	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_3ED917C3	An Abomination has hatched from its cocoon.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_3EF4D3EE	 has escaped!	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_3FC10506	!	trigger-text	1	punct-only,no-letters
FULLMap	GameStrings	Param/Value/lib_3977487D_40030FC4	WARNING: An Extractor is forming in the 	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_402041EA	Error	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_408A887C	Games Played (Human)	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_41555B4C	You must wait 	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_41728012	 has slain an Anubalight!	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_41823952	 seconds.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_41896595	An Genesplicer has hatched from its cocoon.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_419ACC7B	Processing Facilities	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_421C9E6D	 changed.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_43F878B1	!	trigger-text	1	punct-only,no-letters
FULLMap	GameStrings	Param/Value/lib_3977487D_447188DF	 has destroyed the Virophage at the 	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_45C518B9	The 	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_46329D28	CLASS THREE INFESTATION	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_4692B0DB	 refinery.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_4714F2CE	Recovering biomass of 	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_47B709E3	Cocoons	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_47C93282	Fuel Distribution Center:	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_47D7C230	 Hive mind has siphoned fuel, delaying fueling process by 	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_4834E780	The creep has evolved to reinforce structures and build them more quickly.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_48F7F066	WARNING: A massive cocoon has been detected in an infested region.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_49FED70A	 	trigger-text	1	empty-value,punct-only
FULLMap	GameStrings	Param/Value/lib_3977487D_4A0A3A80		trigger-text	1	empty-value,punct-only
FULLMap	GameStrings	Param/Value/lib_3977487D_4A6A7D4B	Pinging human transponder locations...	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_4ABF2536	1	trigger-text	1	no-letters
FULLMap	GameStrings	Param/Value/lib_3977487D_4B8FA596	 has slain a Dreamhacker!	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_4B94786F	 has destroyed a massive cocoon! Preventing the Alpha Zombie from spawning!	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_4C3EBA1E	Fuel Loaded	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_4D212459	Humans have been given a minor advantage. Good luck.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_4D21E0F6	 	trigger-text	1	empty-value,punct-only
FULLMap	GameStrings	Param/Value/lib_3977487D_4E1C29FC	 games as human	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_4F1D2DFE	A Legion Zombie has hatched from its cocoon.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_4F55F4E1	 has destroyed a queen's cocoon! Preventing the Queen from evolving!	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_4F839BF9	Virophage spawned. Door will be destroyed in 	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_4FC09935	Strain Supply: 	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_4FE0FCDD	 has destroyed a massive cocoon! Preventing the Alpha Zombie from spawning!	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_4FF72CC3	 has slain a Legionnaire Zombie!	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_500CB655	50% refund	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_508D0DB4	Close Pings	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_511AC8DB	Strain Supply: 	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_519C13DF	Disable Auto-Upgrade	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_51C2A5AA	WARNING: Class 6 Infestation confirmed. Over 90% of security forces neutralized, hostile presence unstoppable. Opening All hangars, escape to the hangars immediately!	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_51EFCF4F	Contributions	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_530DFBB6	CLASS TWO INFESTATION	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_53F12AC6	Stats	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_54976DCB	Vespene Processing Facility	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_54E7CF1E	Gate Control System: 	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_5531546C	!	trigger-text	1	punct-only,no-letters
FULLMap	GameStrings	Param/Value/lib_3977487D_5678E267	Containment Breach	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_567C659F	 has slain an Abomination!	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_56EC8E8A	 has slain an Anubalisk!	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_573FD7A2	Containment Facilities: 	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_574207E5	Score	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_57A2AFA6	 was able to escape!	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_580689CE	 has destroyed the Virophage at the 	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_5878AA07	 vespene from Virophage...	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_58E4999E	-kick [player index] : votes to kick the specified player<n/>-players : displays all players and their indexes<n/>-stats [player index]: Displays a players stats for this match<n/>-lifestats [player index]: Displays a player's recorded stats over all matches played (Does not include current match)<n/>-afk: Orders your marine to automitically mine the nearest route, cancled bu attack-moving, holding position, or repeating the comand<n/>-medics: pings all medics on the map<n/>-mines: pings all vespene mines on the map<n/>-refineries: pings all vespene refineries on the map<n/>-weapons lockers: pings all weapons lockers on the map<n/>-hangars: pings all hangars on the map	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_58F5DC56	 has slain a Geneweaver!	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_59422916	 refinery.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_5971E3A6	 vespene from creep tower...	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_59F161EA	Humans have voted to concede.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_5A243B85	Error	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_5A4935A8	Must target pathable location on creep.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_5AAEDD17	Fuel Drop-Off	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_5AB988A1	Your rank has been manually set by the creator of this map.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_5ACF5A7F	Infestation has disrupted secondary generators.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_5AEB6F6D	 for infesting room.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_5B28498C	Secondary generator's infested. Hive mind can now control power outages.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_5C27211D	Cannot locate infested areas (Security Mainframe compromised)	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_5C43430F		trigger-text	1	empty-value,punct-only
FULLMap	GameStrings	Param/Value/lib_3977487D_5C72F7E9	Completed biomass recovery.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_5CD51AF6	"Alpha Zombies are powerful mutated zombies with especially high life and unique abilities. Alpha zombies must first be formed inside a cocoon, and if not killed they will hatch to fight alongside the horde. So far 5 types of alpha zombies have been identified:<n/><n/><c val=""0000FF"">Aberration:</c> serves as a tank with extremely high life and powerful attacks<n/><c val=""8000FF"">Geneweaver:</c> summons evolved forms of zombies to add to the horde, vulnerable while taking damage<n/><c val=""00FF00"">Anubalisk:</c> strikes with subterranean spines to slowly kill its enemies from far away<n/><c val=""FF0000"">Legion Zombie:</c> provides buffs to nearby zombies, strengthening the horde, also spreads creep wherever it goes<n/><c val=""FF8000"">Hunter:</c> Moves quickly on creep and inflicts poison with attacks, also can blind players<n/><c val=""FFFF00"">Oculus:</c> flying zombie that can scout its enemies, its evolved form can launch micro parasites which weaken opponents<n/><c val=""000000"">???:</c> more to come in the future"	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_5E152D33	Secure	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_5E8BDE0F	A mutation within an existing strain has been detected.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_5EB45546	Maintenance shafts can be used to travel to the facility sub-level with the 'interact' ability. Zombies cannot access the sub-level, allowing safer travel between points. Unfortunately, the sub-level is extremely pressurized. Your suit's pressure resistence system will slowly drain energy at first, but once energy is drained you will begin taking damage. The pressure also slows down movement in the sub-level.	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_5F47EB58	Kills (Human)	trigger-text	1	
FULLMap	GameStrings	Param/Value/lib_3977487D_5FB9AE32	-kick [player index] : votes to kick the specified player<n/>-players : displays all players and their indexes<n/>-stats [player index]: Displays a players stats for this match<n/>-lifestats [player index]: Displays a player's recorded stats over all matches played (Does not include current match)<n/>-afk: Orders your marine to automitically mine the nearest route, cancled bu attack-moving, holding position, or repeating the comand<n/>-medics: pings all medics on the map<n/>-mines: pings all vespene mines on the map<n/>-refineries: pings all vespene refineries on the map<n/>-weapons lockers: pings all weapons lockers on the map<n/>-hangars: pings all hangars on the map	trigger-text	1	
